table_rva,ini_key,bfme_offset,upstream_class,upstream_member,votes,margin,notes
0x00d14bf0,TextureDamaged,0x40,TerrainRoadType,m_textureDamaged,20,19,
0x00d14bf0,BridgeModelNameReallyDamaged,0x44,TerrainRoadType,m_bridgeModelNameReallyDamaged,20,19,
0x00d14bf0,TextureReallyDamaged,0x48,TerrainRoadType,m_textureReallyDamaged,20,19,
0x00d14bf0,BridgeModelNameBroken,0x4c,TerrainRoadType,m_bridgeModelNameBroken,20,19,
0x00d14bf0,TextureBroken,0x50,TerrainRoadType,m_textureBroken,20,19,
0x00d14bf0,TowerObjectNameFromLeft,0x54,TerrainRoadType,m_towerObjectName,20,19,
0x00d14bf0,TowerObjectNameFromRight,0x58,TerrainRoadType,m_towerObjectName,20,19,
0x00d14bf0,TowerObjectNameToLeft,0x5c,TerrainRoadType,m_towerObjectName,20,19,
0x00d14bf0,TowerObjectNameToRight,0x60,TerrainRoadType,m_towerObjectName,20,19,
0x00d14bf0,DamagedToSound,0x68,TerrainRoadType,m_damageToSoundString,20,19,
0x00d14bf0,RepairedToSound,0xd8,TerrainRoadType,m_repairedToSoundString,20,19,
0x00d14bf0,TransitionToOCL,0x0,,,20,19,no upstream key
0x00d14bf0,TransitionToFX,0x0,,,20,19,no upstream key
0x00d15304,RadarPulseFrequency,0x8,BeaconClientUpdateModuleData,m_framesBetweenRadarPulses,2,2,
0x00d15304,RadarPulseDuration,0xc,BeaconClientUpdateModuleData,m_radarPulseDuration,2,2,
0x00d15420,MuzzleParticleSystem,0x8,LaserUpdateModuleData,m_particleSystemName,4,4,
0x00d15420,TargetParticleSystem,0x14,LaserUpdateModuleData,m_targetParticleSystemName,4,4,
0x00d15420,ParentFireBoneName,0xc,LaserUpdateModuleData,m_parentFireBoneName,4,4,
0x00d15420,ParentFireBoneOnTurret,0x10,LaserUpdateModuleData,m_parentFireBoneOnTurret,4,4,
0x00d15420,LaserLifetime,0x18,,,4,4,no upstream key
0x00d15780,AnimationSound,0x0,,,0,0,no upstream key
0x00d15780,MaxUpdateRangeCap,0x14,,,0,0,no upstream key
0x00d15814,UnitSpecificSounds,0x1dc,ThingTemplate,m_perUnitSounds,1,1,
0x00d15814,VoicePriority,0x1e8,,,1,1,no upstream key
0x00d15860,SoundState,0x0,,,0,0,no upstream key
0x00d158a8,Chance,0x1c8,,,1,1,no upstream key
0x00d158a8,RerollOnEveryFrame,0x1d1,,,1,1,no upstream key
0x00d158a8,UnitSpecificSounds,0x1bc,ThingTemplate,m_perUnitSounds,1,1,
0x00d158a8,VoicePriority,0x1cc,,,1,1,no upstream key
0x00d159e8,UnitSpecificSounds,0x1fc,ThingTemplate,m_perUnitSounds,1,1,
0x00d159e8,ExcludedUpgrades,0x3c,,,1,1,no upstream key
0x00d159e8,VoicePriority,0x208,,,1,1,no upstream key
0x00d15a9c,SoundUpgrade,0x0,,,0,0,no upstream key
0x00d15b60,Model,0xc,ModelConditionInfo,m_modelName,1,1,
0x00d15b60,Pos,0x1c,,,1,1,no upstream key
0x00d15b60,Frame,0x8,,,1,1,no upstream key
0x00d15b60,HasAnim,0x10,,,1,1,no upstream key
0x00d15b60,Xfer,0x11,,,1,1,no upstream key
0x00d15b60,Xfer,0x11,,,1,1,no upstream key
0x00d15b60,OrientAngle,0x14,,,1,1,no upstream key
0x00d15cc0,Model,0x0,ModelConditionInfo,m_modelName,1,0,sole candidate; table vote decided nothing
0x00d15cc0,Pickbox,0x4,,,1,0,no upstream key
0x00d15cc0,ZOffset,0xc,,,1,0,no upstream key
0x00d15cc0,Scale,0x10,ThingTemplate,m_assetScale,1,0,sole candidate; table vote decided nothing
0x00d15cc0,Clickable,0x14,,,1,0,no upstream key
0x00d15cc0,Hidden,0x15,,,1,0,no upstream key
0x00d15cc0,CanFade,0x16,,,1,0,no upstream key
0x00d15cc0,OrientAngle,0x18,,,1,0,no upstream key
0x00d15dc8,Object,0x0,CommandButton,m_thingTemplate,1,1,
0x00d15dc8,OnSelectedSound,0x4,,,1,1,no upstream key
0x00d15dc8,OnMoveSound,0x8,,,1,1,no upstream key
0x00d15fa0,PupilAnimObject,0x4,,,0,0,no upstream key
0x00d15fa0,PupilBeamAnimObject,0x8,,,0,0,no upstream key
0x00d15fa0,EyeDecalAnimObject,0xc,,,0,0,no upstream key
0x00d15fa0,EyeDecalBeamAnimObject,0x10,,,0,0,no upstream key
0x00d16000,MapObject,0x0,,,1,1,no upstream key
0x00d16000,CloudBorderSubObject,0x11c,,,1,1,no upstream key
0x00d16000,TextLayerSubObject,0x120,,,1,1,no upstream key
0x00d16000,Center,0x4,,,1,1,no upstream key
0x00d16000,Extent,0xc,,,1,1,no upstream key
0x00d16000,EmbersPartSys,0x20,,,1,1,no upstream key
0x00d16000,CloudPos,0x14,,,1,1,no upstream key
0x00d16000,Ambient,0x24,MusicTrack,ambient,1,1,
0x00d16000,SunDir,0x30,,,1,1,no upstream key
0x00d16000,SunRGB,0x38,,,1,1,no upstream key
0x00d16000,Accent1Dir,0x44,,,1,1,no upstream key
0x00d16000,Accent1RGB,0x4c,,,1,1,no upstream key
0x00d16000,Accent2Dir,0x58,,,1,1,no upstream key
0x00d16000,Accent2RGB,0x60,,,1,1,no upstream key
0x00d16000,GondorBanner,0x6c,,,1,1,no upstream key
0x00d16000,RohanBanner,0x70,,,1,1,no upstream key
0x00d16000,MordorBanner,0x74,,,1,1,no upstream key
0x00d16000,IsengardBanner,0x78,,,1,1,no upstream key
0x00d16000,NeutralBanner,0x7c,,,1,1,no upstream key
0x00d16000,GondorAnts,0x80,,,1,1,no upstream key
0x00d16000,RohanAnts,0x84,,,1,1,no upstream key
0x00d16000,MordorAnts,0x88,,,1,1,no upstream key
0x00d16000,IsengardAnts,0x8c,,,1,1,no upstream key
0x00d16000,NeutralAnts,0x90,,,1,1,no upstream key
0x00d16000,BattleMarker,0x94,,,1,1,no upstream key
0x00d16000,PalantirMarker,0x98,,,1,1,no upstream key
0x00d16000,BattleMarkerCreatedSound,0xe8,,,1,1,no upstream key
0x00d16000,EnterMapSound,0xec,,,1,1,no upstream key
0x00d16000,BannerScaleSpeed,0x9c,,,1,1,no upstream key
0x00d16000,BannerMaxScale,0xa0,,,1,1,no upstream key
0x00d16000,BannerTiltAngle,0xa4,,,1,1,no upstream key
0x00d16000,BannerHeight,0xa8,,,1,1,no upstream key
0x00d16000,ArmyHeight,0xac,,,1,1,no upstream key
0x00d16000,BeaconHeight,0xb0,,,1,1,no upstream key
0x00d16000,AnimRays,0xb4,,,1,1,no upstream key
0x00d16000,AnimRaysPartSys,0xb8,,,1,1,no upstream key
0x00d16000,AnimRaysPartSysOffset,0xbc,,,1,1,no upstream key
0x00d16000,AnimRaysColor,0xc8,,,1,1,no upstream key
0x00d16000,AnimRaysColorScale,0xd4,,,1,1,no upstream key
0x00d16000,AnimRaysEffectShells,0xd8,,,1,1,no upstream key
0x00d16000,AnimRaysEffectDiameter,0xdc,,,1,1,no upstream key
0x00d16000,AnimRaysEffectLifetime,0xe0,,,1,1,no upstream key
0x00d16000,AnimRaysCreateSound,0xe4,,,1,1,no upstream key
0x00d16000,AnimCloud,0xf0,,,1,1,no upstream key
0x00d16000,AnimCloudPartSys,0xf4,,,1,1,no upstream key
0x00d16000,NumAnimClouds,0xf8,,,1,1,no upstream key
0x00d16000,AnimCloudLifetime,0x114,,,1,1,no upstream key
0x00d16000,AnimCloudRegionMin,0xfc,,,1,1,no upstream key
0x00d16000,AnimCloudRegionMax,0x108,,,1,1,no upstream key
0x00d16000,MordorCloud,0x118,,,1,1,no upstream key
0x00d16000,CloudGrowthPos,0x124,,,1,1,no upstream key
0x00d16000,CloudGrowthRate,0x130,,,1,1,no upstream key
0x00d16000,CloudInitialSize,0x134,,,1,1,no upstream key
0x00d16000,CloudGrowthSize,0x13c,,,1,1,no upstream key
0x00d16000,CloudInitialOpacity,0x138,,,1,1,no upstream key
0x00d16000,CameraBoundX,0x144,,,1,1,no upstream key
0x00d16000,CameraBoundY,0x148,,,1,1,no upstream key
0x00d16000,ShadowColor,0x14c,,,1,1,no upstream key
0x00d16000,EnableMapShadows,0x158,,,1,1,no upstream key
0x00d16000,ArmySelectedIconObject,0x15c,,,1,1,no upstream key
0x00d16000,ArmyHilightedIconObject,0x160,,,1,1,no upstream key
0x00d16000,ArmySelectedFadeInStart,0x164,,,1,1,no upstream key
0x00d16000,ArmySelectedFadeInEnd,0x168,,,1,1,no upstream key
0x00d16000,ArmySelectedFadeOutStart,0x16c,,,1,1,no upstream key
0x00d16000,ArmySelectedFadeOutEnd,0x170,,,1,1,no upstream key
0x00d16000,ArmyHilightedFadeInTime,0x174,,,1,1,no upstream key
0x00d16000,ArmyHilightedFadeOutTime,0x178,,,1,1,no upstream key
0x00d16000,ArmySoldierLarge,0x17c,,,1,1,no upstream key
0x00d16000,ArmySoldierMedium,0x180,,,1,1,no upstream key
0x00d16000,ArmySoldierSmall,0x184,,,1,1,no upstream key
0x00d16000,EyeTower,0x0,,,1,1,no upstream key
0x00d16d18,ObjectType,0xc,,,0,0,no upstream key
0x00d16d18,DefaultFlashValue,0x10,,,0,0,no upstream key
0x00d16d18,FlashVariation,0x14,,,0,0,no upstream key
0x00d16d70,MapName,0x8,GlobalData,m_mapName,1,0,sole candidate; table vote decided nothing
0x00d16d70,DisplayName,0x10,,,1,0,ambiguous: MetaMapRec::m_displayName|PlayerTemplate::m_displayName|ScienceInfo::m_name|ThingTemplate::m_displayName|UpgradeTemplate::m_displayNameLabel
0x00d16d70,ConqueredNotice,0xc,,,1,0,no upstream key
0x00d16d70,MovieNameFirstTime,0x14,,,1,0,no upstream key
0x00d16d70,MovieNameRepeat,0x18,,,1,0,no upstream key
0x00d16d70,SkirmishStillImage,0x1c,,,1,0,no upstream key
0x00d16d70,SkirmishVoiceTrack,0x20,,,1,0,no upstream key
0x00d16d70,SkirmishMusicTrack,0x24,,,1,0,no upstream key
0x00d16d70,SubObject,0x28,,,1,0,no upstream key
0x00d16d70,RegionBonus,0x2c,,,1,0,no upstream key
0x00d16d70,SkirmishOpponent,0x0,,,1,0,no upstream key
0x00d16d70,ConnectsTo,0x0,,,1,0,no upstream key
0x00d16d70,OnWinActSubroutine,0x3c,,,1,0,no upstream key
0x00d16d70,RegionPortrait,0x40,,,1,0,no upstream key
0x00d16d70,ArmyPlacementPos,0x44,,,1,0,no upstream key
0x00d16d70,UnpackCamps,0x50,,,1,0,no upstream key
0x00d16d70,MissionObjectiveTag,0x54,,,1,0,no upstream key
0x00d16d70,BonusMissionObjectiveTag,0x60,,,1,0,no upstream key
0x00d16d70,CustomCenterPoint,0x74,,,1,0,no upstream key
0x00d16d70,CenterPoint,0x6c,,,1,0,no upstream key
0x00d16d70,ArmyBonus,0x78,,,1,0,no upstream key
0x00d16d70,LegendaryBonus,0x80,,,1,0,no upstream key
0x00d16d70,ResourceBonus,0x7c,,,1,0,no upstream key
0x00d16d70,EndOfCampaign,0x84,,,1,0,no upstream key
0x00d16d70,DisplayActNum,0x88,,,1,0,no upstream key
0x00d16d70,CustomUIPopupPoint,0x8c,,,1,0,no upstream key
0x00d16d70,UIPopupPoint,0x90,,,1,0,no upstream key
0x00d16d70,DifficultyText,0x98,,,1,0,no upstream key
0x00d172b0,Position,0x8,,,1,0,ambiguous: ControlBarSchemeImage::m_position|ShellMenuSchemeImage::m_position
0x00d172b0,Sound,0x14,,,1,0,no upstream key
0x00d172b0,Flags,0x18,ModelConditionInfo,m_flags,1,0,sole candidate; table vote decided nothing
0x00d172b0,ZoomRegionLow,0x1c,,,1,0,no upstream key
0x00d172b0,ZoomRegionHigh,0x24,,,1,0,no upstream key
0x00d17700,Default,0x0,MultiplayerStartingMoneySettings,isDefault,1,1,
0x00d17700,CurrentRoom,0x4,,,1,1,no upstream key
0x00d17700,ChatRoom,0x8,,,1,1,no upstream key
0x00d17700,Game,0xc,,,1,1,no upstream key
0x00d17700,GameFull,0x10,,,1,1,no upstream key
0x00d17700,GameCRCMismatch,0x14,,,1,1,no upstream key
0x00d17700,PlayerNormal,0x18,,,1,1,no upstream key
0x00d17700,PlayerOwner,0x1c,,,1,1,no upstream key
0x00d17700,PlayerBuddy,0x20,,,1,1,no upstream key
0x00d17700,OfflinePlayerBuddy,0x24,,,1,1,no upstream key
0x00d17700,PlayerSelf,0x28,,,1,1,no upstream key
0x00d17700,PlayerIgnored,0x2c,,,1,1,no upstream key
0x00d17700,OfflinePlayerIgnored,0x30,,,1,1,no upstream key
0x00d17700,ChatNormal,0x34,,,1,1,no upstream key
0x00d17700,ChatEmote,0x38,,,1,1,no upstream key
0x00d17700,ChatOwner,0x3c,,,1,1,no upstream key
0x00d17700,ChatOwnerEmote,0x40,,,1,1,no upstream key
0x00d17700,ChatPriv,0x44,,,1,1,no upstream key
0x00d17700,ChatPrivEmote,0x48,,,1,1,no upstream key
0x00d17700,ChatPrivOwner,0x4c,,,1,1,no upstream key
0x00d17700,ChatPrivOwnerEmote,0x50,,,1,1,no upstream key
0x00d17700,ChatBuddy,0x54,,,1,1,no upstream key
0x00d17700,ChatSelf,0x58,,,1,1,no upstream key
0x00d17700,AcceptTrue,0x5c,,,1,1,no upstream key
0x00d17700,AcceptFalse,0x60,,,1,1,no upstream key
0x00d17700,MapSelected,0x64,,,1,1,no upstream key
0x00d17700,MapUnselected,0x68,,,1,1,no upstream key
0x00d17700,MOTD,0x6c,,,1,1,no upstream key
0x00d17700,MOTDHeading,0x70,,,1,1,no upstream key
0x00d21e64,ModelName,0x8,,,1,0,ambiguous: W3DPropDrawModuleData::m_modelName|W3DTreeDrawModuleData::m_modelName
0x00d21e64,PreDraw,0xc,,,1,0,no upstream key
0x00d22168,StaticModelLODMode,0xc,,,0,0,no upstream key
0x00d22168,ForceToBack,0xd,,,0,0,no upstream key
0x00d22168,StartHidden,0xe,,,0,0,no upstream key
0x00d22168,FloorFadeRateOnObjectDeath,0x10,,,0,0,no upstream key
0x00d226b8,AllowMultipleModels,0x0,,,0,0,no upstream key
0x00d226b8,MaxRandomTextures,0x4,,,0,0,no upstream key
0x00d226b8,MaxRandomAnimations,0x8,,,0,0,no upstream key
0x00d226b8,MaxAnimFrameDelta,0xc,,,0,0,no upstream key
0x00d226b8,RandomStartFramePercent,0x10,,,0,0,no upstream key
0x00d2274c,LodOptions,0x0,,,0,0,no upstream key
0x00d22858,NumBeams,0x20,W3DLaserDrawModuleData,m_numBeams,14,12,
0x00d22858,InnerBeamWidth,0x10,W3DLaserDrawModuleData,m_innerBeamWidth,14,12,
0x00d22858,OuterBeamWidth,0x14,W3DLaserDrawModuleData,m_outerBeamWidth,14,12,
0x00d22858,InnerColor,0x8,W3DLaserDrawModuleData,m_innerColor,14,12,
0x00d22858,OuterColor,0xc,W3DLaserDrawModuleData,m_outerColor,14,12,
0x00d22858,MaxIntensityLifetime,0x24,W3DLaserDrawModuleData,m_maxIntensityFrames,14,12,
0x00d22858,FadeLifetime,0x28,W3DLaserDrawModuleData,m_fadeFrames,14,12,
0x00d22858,Texture,0x2c,W3DLaserDrawModuleData,m_textureName,14,12,vote picked from CursorInfo::textureName|Image::m_filename|RadiusDecalTemplate::m_name|TerrainRoadType::m_texture|TerrainType::m_texture|W3DProjectileStreamDrawModuleData::m_textureName
0x00d22858,ScrollRate,0x18,W3DLaserDrawModuleData,m_scrollRate,14,12,vote picked from CreditsManager::m_scrollRate|W3DProjectileStreamDrawModuleData::m_scrollRate
0x00d22858,Tile,0x1c,W3DLaserDrawModuleData,m_tile,14,12,
0x00d22858,Segments,0x38,W3DLaserDrawModuleData,m_segments,14,12,
0x00d22858,ArcHeight,0x3c,W3DLaserDrawModuleData,m_arcHeight,14,12,
0x00d22858,SegmentOverlapRatio,0x40,W3DLaserDrawModuleData,m_segmentOverlapRatio,14,12,
0x00d22858,TilingScalar,0x44,W3DLaserDrawModuleData,m_tilingScalar,14,12,
0x00d22858,FanWidth,0x48,,,14,12,no upstream key
0x00d22858,Envelope,0x4c,,,14,12,no upstream key
0x00d22d18,Ambient,0x8,MusicTrack,ambient,1,0,sole candidate; table vote decided nothing
0x00d22d18,Diffuse,0x14,,,1,0,no upstream key
0x00d22d18,Specular,0x20,,,1,0,no upstream key
0x00d22d18,Radius,0x2c,,,1,0,ambiguous: AutoHealBehaviorModuleData::m_radius|HordeUpdateModuleData::m_minDist|LightPulseFXNugget::m_radius|ParticleSystemFXNugget::m_radius|PropagandaTowerBehaviorModuleData::m_scanRadius|TerrainScorchFXNugget::m_radius
0x00d22d18,Intensity,0x30,,,1,0,no upstream key
0x00d22d18,FlickerAmplitude,0x34,,,1,0,no upstream key
0x00d22d18,FlickerFrequency,0x38,,,1,0,no upstream key
0x00d22d18,PulseAmplitude,0x3c,,,1,0,no upstream key
0x00d22d18,PulseFrequency,0x40,StealthUpdateModuleData,m_pulseFrames,1,0,sole candidate; table vote decided nothing
0x00d22d18,AttachToBoneInAnotherModule,0x44,W3DModelDrawModuleData,m_attachToDrawableBone,1,0,sole candidate; table vote decided nothing
0x00d231dc,ModelName,0x8,,,1,0,ambiguous: W3DPropDrawModuleData::m_modelName|W3DTreeDrawModuleData::m_modelName
0x00d23260,LeftFrontFootBone,0x15c,,,0,0,no upstream key
0x00d23260,RightFrontFootBone,0x160,,,0,0,no upstream key
0x00d23260,LeftRearFootBone,0x164,,,0,0,no upstream key
0x00d23260,RightRearFootBone,0x168,,,0,0,no upstream key
0x00d240a0,AnimationName,0x8,,,1,0,no upstream key
0x00d240a0,AnimationMode,0x14,,,1,0,ambiguous: Anim2DTemplate::m_animMode|ModelConditionInfo::m_mode
0x00d240a0,Distance,0xc,,,1,0,no upstream key
0x00d240a0,AnimationBlendTime,0x18,,,1,0,no upstream key
0x00d240a0,AnimationMustCompleteBlend,0x24,,,1,0,no upstream key
0x00d240a0,AnimationSpeedFactorRange,0x0,,,1,0,no upstream key
0x00d240a0,UseWeaponTiming,0x25,,,1,0,no upstream key
0x00d240a0,AnimationPriority,0x28,,,1,0,no upstream key
0x00d240a0,FadeBeginFrame,0x2c,,,1,0,no upstream key
0x00d240a0,FadeEndFrame,0x30,,,1,0,no upstream key
0x00d240a0,FadingIn,0x34,,,1,0,no upstream key
0x00d24420,Bone,0x0,,,1,0,no upstream key
0x00d24420,Offset,0x4,,,1,0,ambiguous: GenericObjectCreationNugget::m_offset|ParticleSystemFXNugget::m_offset
0x00d24420,Model,0x0,ModelConditionInfo,m_modelName,1,0,sole candidate; table vote decided nothing
0x00d24718,Model,0x0,ModelConditionInfo,m_modelName,14,8,
0x00d24718,Skeleton,0x34,,,14,8,no upstream key
0x00d24718,WeaponFireFXBone,0x4c,ModelConditionInfo,m_weaponFireFXBoneName,14,8,
0x00d24718,WeaponLaunchBone,0x7c,ModelConditionInfo,m_weaponProjectileLaunchBoneName,14,8,
0x00d24718,WeaponHideShowBone,0x8c,ModelConditionInfo,m_weaponProjectileHideShowName,14,8,
0x00d24718,WeaponRecoilBone,0x5c,ModelConditionInfo,m_weaponRecoilBoneName,14,8,
0x00d24718,WeaponMuzzleFlash,0x6c,ModelConditionInfo,m_weaponMuzzleFlashName,14,8,
0x00d24718,ParticleSysBone,0x0,,,14,8,no upstream key
0x00d24718,OverrideTooltip,0x3c,,,14,8,no upstream key
0x00d24718,FXEvent,0x0,,,14,8,no upstream key
0x00d24718,RetainSubObjects,0x38,,,14,8,no upstream key
0x00d24718,Shadow,0xb8,,,14,8,ambiguous: GenericObjectCreationNugget::m_shadowType|ThingTemplate::m_shadowType
0x00d24718,ShadowSizeX,0xc0,ThingTemplate,m_shadowSizeX,14,8,sole candidate; table votes ModelConditionInfo
0x00d24718,ShadowSizeY,0xc4,ThingTemplate,m_shadowSizeY,14,8,sole candidate; table votes ModelConditionInfo
0x00d24718,ShadowOffsetX,0xc8,ThingTemplate,m_shadowOffsetX,14,8,sole candidate; table votes ModelConditionInfo
0x00d24718,ShadowOffsetY,0xcc,ThingTemplate,m_shadowOffsetY,14,8,sole candidate; table votes ModelConditionInfo
0x00d24718,ShadowSunAngle,0xe4,,,14,8,no upstream key
0x00d24718,ShadowTexture,0xbc,ThingTemplate,m_shadowTextureName,14,8,sole candidate; table votes ModelConditionInfo
0x00d24718,ShadowOpacityStart,0xd0,,,14,8,no upstream key
0x00d24718,ShadowOpacityFadeInTime,0xd4,,,14,8,no upstream key
0x00d24718,ShadowOpacityPeak,0xd8,,,14,8,no upstream key
0x00d24718,ShadowOpacityFadeOutTime,0xdc,,,14,8,no upstream key
0x00d24718,ShadowOpacityEnd,0xe0,,,14,8,no upstream key
0x00d24718,ShadowMaxHeight,0xe8,,,14,8,no upstream key
0x00d24718,ShadowOverrideLODVisibility,0xec,,,14,8,no upstream key
0x00d24718,ShadowUseHouseColor,0xed,,,14,8,no upstream key
0x00d24718,ShadowIsRotatingWithObject,0xee,,,14,8,no upstream key
0x00d24718,Turret,0xf0,ModelConditionInfo,m_turrets,14,8,vote picked from AIUpdateModuleData::m_turretData
0x00d24718,TurretArtAngle,0xf8,ModelConditionInfo,m_turrets,14,8,
0x00d24718,TurretPitch,0xf4,ModelConditionInfo,m_turrets,14,8,
0x00d24718,TurretArtPitch,0xfc,ModelConditionInfo,m_turrets,14,8,
0x00d24718,AltTurret,0x108,ModelConditionInfo,m_turrets,14,8,vote picked from AIUpdateModuleData::m_turretData
0x00d24718,AltTurretArtAngle,0x110,ModelConditionInfo,m_turrets,14,8,
0x00d24718,AltTurretPitch,0x10c,ModelConditionInfo,m_turrets,14,8,
0x00d24718,AltTurretArtPitch,0x114,ModelConditionInfo,m_turrets,14,8,
0x00d24f90,InitialRecoilSpeed,0x54,W3DModelDrawModuleData,m_initialRecoil,12,10,
0x00d24f90,MaxRecoilDistance,0x58,W3DModelDrawModuleData,m_maxRecoil,12,10,
0x00d24f90,RecoilDamping,0x5c,W3DModelDrawModuleData,m_recoilDamping,12,10,
0x00d24f90,RecoilSettleSpeed,0x60,W3DModelDrawModuleData,m_recoilSettle,12,10,
0x00d24f90,OkToChangeModelColor,0x68,W3DModelDrawModuleData,m_okToChangeModelColor,12,10,vote picked from GenericObjectCreationNugget::m_okToChangeModelColor
0x00d24f90,AnimationsRequirePower,0x6a,W3DModelDrawModuleData,m_animationsRequirePower,12,10,
0x00d24f90,MinLODRequired,0x64,W3DModelDrawModuleData,m_minLODRequired,12,10,vote picked from GenericObjectCreationNugget::m_minLODRequired
0x00d24f90,ProjectileBoneFeedbackEnabledSlots,0x50,W3DModelDrawModuleData,m_projectileBoneFeedbackEnabledSlots,12,10,
0x00d24f90,DefaultModelConditionState,0x0,,,12,10,no upstream key
0x00d24f90,ModelConditionState,0x0,,,12,10,no upstream key
0x00d24f90,IdleAnimationState,0x0,,,12,10,no upstream key
0x00d24f90,TransitionState,0x0,,,12,10,no upstream key
0x00d24f90,AnimationState,0x0,,,12,10,no upstream key
0x00d24f90,TrackMarks,0x3c,W3DModelDrawModuleData,m_trackFile,12,10,
0x00d24f90,ExtraPublicBone,0x30,W3DModelDrawModuleData,m_extraPublicBones,12,10,
0x00d24f90,AttachToBoneInAnotherModule,0x40,W3DModelDrawModuleData,m_attachToDrawableBone,12,10,
0x00d24f90,DependencySharedModelFlags,0xb4,,,12,10,no upstream key
0x00d24f90,TimeOfDayTexture,0x0,,,12,10,no upstream key
0x00d24f90,UseProducerTexture,0xb0,,,12,10,no upstream key
0x00d24f90,NoRotate,0x69,,,12,10,no upstream key
0x00d24f90,RandomTexture,0x0,,,12,10,no upstream key
0x00d24f90,BurntTexture,0x0,,,12,10,no upstream key
0x00d24f90,AttachModel,0x0,,,12,10,no upstream key
0x00d24f90,ParticlesAttachedToAnimatedBones,0xdc,W3DModelDrawModuleData,m_particlesAttachedToAnimatedBones,12,10,
0x00d24f90,TrackMarksLeftBone,0x44,,,12,10,no upstream key
0x00d24f90,TrackMarksRightBone,0x48,,,12,10,no upstream key
0x00d24f90,RampMesh1,0xe8,,,12,10,no upstream key
0x00d24f90,RampMesh2,0xec,,,12,10,no upstream key
0x00d24f90,EmbedPortal,0xf0,,,12,10,no upstream key
0x00d24f90,WallBoundsMesh,0xe0,,,12,10,no upstream key
0x00d24f90,RaisedWallMesh,0xe4,,,12,10,no upstream key
0x00d24f90,GlowEnabled,0xfc,,,12,10,no upstream key
0x00d24f90,GlowEmissive,0xfd,,,12,10,no upstream key
0x00d24f90,ParticleBonesCheckDrawable,0xfe,,,12,10,no upstream key
0x00d24f90,ShadowForceDisable,0xff,,,12,10,no upstream key
0x00d24f90,HighDetailLODThreshold,0x100,,,12,10,no upstream key
0x00d24f90,LowDetailLODThreshold,0x104,,,12,10,no upstream key
0x00d24f90,SwitchModelLODMode,0x108,,,12,10,no upstream key
0x00d24f90,StaticModelLODMode,0x109,,,12,10,no upstream key
0x00d24f90,ShowShadowWhileContained,0x10a,,,12,10,no upstream key
0x00d24f90,UseStandardModelNames,0x10b,,,12,10,no upstream key
0x00d24f90,UseDefaultAnimation,0x10c,,,12,10,no upstream key
0x00d24f90,AlphaRefAnimated,0x10d,,,12,10,no upstream key
0x00d24f90,AlphaRefRange,0x110,,,12,10,no upstream key
0x00d24f90,WadingParticleSys,0x14,,,12,10,no upstream key
0x00d24f90,AlphaCameraFadeOuterRadius,0x118,,,12,10,no upstream key
0x00d24f90,AlphaCameraFadeInnerRadius,0x11c,,,12,10,no upstream key
0x00d24f90,AlphaCameraAtInnerRadius,0x120,,,12,10,no upstream key
0x00d24f90,StaticSortLevelWhileFading,0x12c,,,12,10,no upstream key
0x00d24f90,BirthFadeTime,0x124,,,12,10,no upstream key
0x00d24f90,BirthFadeAdditive,0x128,,,12,10,no upstream key
0x00d24f90,ZWriteDisableOverride,0x130,,,12,10,no upstream key
0x00d24f90,MultiPlayerOnly,0x131,,,12,10,no upstream key
0x00d24f90,AffectedByStealth,0x132,,,12,10,no upstream key
0x00d24f90,HighDetailOnly,0x133,,,12,10,no upstream key
0x00d25430,Length,0x8,TracerFXNugget,m_length,3,1,
0x00d25430,Width,0xc,TracerFXNugget,m_width,3,1,vote picked from ShellMenuSchemeLine::m_width|W3DProjectileStreamDrawModuleData::m_width
0x00d25430,Color,0x10,TracerFXNugget,m_color,3,1,vote picked from LightPulseFXNugget::m_color|RadiusDecalTemplate::m_color|ShellMenuSchemeLine::m_color
