uData	0x810120
DPNERR_ALREADYREGISTERED	0xad548e
DPNERR_ADDRESSING	0xad548e
DPNERR_ALREADYCLOSING	0xad548e
DPNERR_ALREADYCONNECTED	0xad548e
DPNERR_ALREADYDISCONNECTING	0xad548e
DPNERR_ALREADYINITIALIZED	0xad548e
DPNERR_ABORTED	0xad548e
DVERR_INITIALIZED	0xad548e
DVERR_NOTALLOWED	0xad548e
DVERR_NOTINITIALIZED	0xad548e
DVERR_CONNECTED	0xad548e
DVERR_NOTCONNECTED	0xad548e
DVERR_CONNECTABORTING	0xad548e
DVERR_CONNECTIONLOST	0xad548e
DVERR_INVALIDGROUP	0xad548e
DVERR_INVALIDHANDLE	0xad548e
DVERR_SESSIONLOST	0xad548e
DVERR_NOVOICESESSION	0xad548e
DVERR_INVALIDPLAYER	0xad548e
DVERR_BUFFERTOOSMALL	0xad548e
DVERR_EXCEPTION	0xad548e
DVERR_INVALIDFLAGS	0xad548e
DVERR_INVALIDOBJECT	0xad548e
COMADMIN_E_REGISTRY_ACCESSDENIED	0xad548e
COMADMIN_E_COMP_MOVE_PRIVATE	0xad548e
COMADMIN_E_BASEPARTITION_REQUIRED_IN_SET	0xad548e
COMADMIN_E_CANNOT_ALIAS_EVENTCLASS	0xad548e
COMADMIN_E_PRIVATE_ACCESSDENIED	0xad548e
COMADMIN_E_SAFERINVALID	0xad548e
COMADMIN_E_COMP_MOVE_DEST	0xad548e
COMADMIN_E_PAUSEDPROCESSMAYNOTBERECYCLED	0xad548e
COMADMIN_E_USER_IN_SET	0xad548e
COMADMIN_E_CANTRECYCLELIBRARYAPPS	0xad548e
COMADMIN_E_CANTRECYCLESERVICEAPPS	0xad548e
COMADMIN_E_PROCESSALREADYRECYCLED	0xad548e
COMADMIN_E_SVCAPP_NOT_POOLABLE_OR_RECYCLABLE	0xad548e
MSDTC_E_DUPLICATE_RESOURCE	0xad548e
COMADMIN_E_OBJECT_PARENT_MISSING	0xad548e
COMADMIN_E_OBJECT_DOES_NOT_EXIST	0xad548e
COMADMIN_E_APP_NOT_RUNNING	0xad548e
COMADMIN_E_INVALID_PARTITION	0xad548e
COMQC_E_UNTRUSTED_ENQUEUER	0xad548e
COMQC_E_QUEUING_SERVICE_NOT_AVAILABLE	0xad548e
COMQC_E_NO_IPERSISTSTREAM	0xad548e
COMQC_E_BAD_MESSAGE	0xad548e
COMQC_E_UNAUTHENTICATED	0xad548e
COMQC_E_NO_QUEUEABLE_INTERFACES	0xad548e
COMADMIN_E_CAT_WRONGAPPBITNESS	0xad548e
COMADMIN_E_CAT_PAUSE_RESUME_NOT_SUPPORTED	0xad548e
COMADMIN_E_CAT_SERVERFAULT	0xad548e
COMQC_E_APPLICATION_NOT_QUEUED	0xad548e
COMADMIN_E_CAT_UNACCEPTABLEBITNESS	0xad548e
COMADMIN_E_REGDB_ALREADYRUNNING	0xad548e
COMADMIN_E_MIG_VERSIONNOTSUPPORTED	0xad548e
COMADMIN_E_MIG_SCHEMANOTFOUND	0xad548e
COMADMIN_E_CAT_BITNESSMISMATCH	0xad548e
COMADMIN_E_REGDB_SYSTEMERR	0xad548e
COMADMIN_E_CAT_IMPORTED_COMPONENTS_NOT_ALLOWED	0xad548e
COMADMIN_E_AMBIGUOUS_APPLICATION_NAME	0xad548e
COMADMIN_E_AMBIGUOUS_PARTITION_NAME	0xad548e
COMADMIN_E_REGDB_NOTINITIALIZED	0xad548e
COMADMIN_E_REGDB_NOTOPEN	0xad548e
COMADMIN_E_FILE_PARTITION_DUPLICATE_FILES	0xad548e
COMADMIN_E_BADREGISTRYLIBID	0xad548e
COMADMIN_E_OBJECTINVALID	0xad548e
SCARD_W_EOF	0xad548e
SCARD_W_CANCELLED_BY_USER	0xad548e
SCARD_W_CARD_NOT_AUTHENTICATED	0xad548e
COMADMIN_E_OBJECTERRORS	0xad548e
SCARD_W_CHV_BLOCKED	0xad548e
SCARD_W_RESET_CARD	0xad548e
SCARD_W_REMOVED_CARD	0xad548e
SCARD_W_SECURITY_VIOLATION	0xad548e
SCARD_W_WRONG_CHV	0xad548e
SCARD_W_UNPOWERED_CARD	0xad548e
SCARD_E_COMM_DATA_LOST	0xad548e
SCARD_E_NO_KEY_CONTAINER	0xad548e
SCARD_W_UNSUPPORTED_CARD	0xad548e
SCARD_W_UNRESPONSIVE_CARD	0xad548e
SCARD_E_NO_READERS_AVAILABLE	0xad548e
SCARD_E_BAD_SEEK	0xad548e
SCARD_E_INVALID_CHV	0xad548e
SCARD_E_UNKNOWN_RES_MNG	0xad548e
SCARD_E_NO_SUCH_CERTIFICATE	0xad548e
SCARD_E_CERTIFICATE_UNAVAILABLE	0xad548e
SCARD_E_WRITE_TOO_MANY	0xad548e
SPAPI_E_ERROR_NOT_INSTALLED	0xad548e
SPAPI_E_DI_DO_DEFAULT	0xad548e
SPAPI_E_NO_DRIVER_SELECTED	0xad548e
SPAPI_E_NO_BACKUP	0xad548e
SPAPI_E_NO_ASSOCIATED_CLASS	0xad548e
SPAPI_E_CLASS_MISMATCH	0xad548e
SPAPI_E_DUPLICATE_FOUND	0xad548e
SPAPI_E_LINE_NOT_FOUND	0xad548e
SPAPI_E_BAD_SECTION_NAME_LINE	0xad548e
SPAPI_E_SECTION_NAME_TOO_LONG	0xad548e
SPAPI_E_GENERAL_SYNTAX	0xad548e
SPAPI_E_WRONG_INF_STYLE	0xad548e
SPAPI_E_SECTION_NOT_FOUND	0xad548e
SPAPI_E_EXPECTED_SECTION_NAME	0xad548e
CERT_E_EXPIRED	0xad548e
PERSIST_E_SIZEDEFINITE	0xad548e
PERSIST_E_SIZEINDEFINITE	0xad548e
PERSIST_E_NOTSELFSIZING	0xad548e
TRUST_E_NOSIGNATURE	0xad548e
DIGSIG_E_CRYPTO	0xad548e
TRUST_E_SUBJECT_NOT_TRUSTED	0xad548e
DIGSIG_E_ENCODE	0xad548e
DIGSIG_E_DECODE	0xad548e
DIGSIG_E_EXTENSIBILITY	0xad548e
TRUST_E_SUBJECT_FORM_UNKNOWN	0xad548e
MSSIPOTF_E_PCONST_CHECK	0xad548e
MSSIPOTF_E_STRUCTURE	0xad548e
TRUST_E_PROVIDER_UNKNOWN	0xad548e
TRUST_E_ACTION_UNKNOWN	0xad548e
MSSIPOTF_E_DSIG_STRUCTURE	0xad548e
MSSIPOTF_E_FAILED_HINTS_CHECK	0xad548e
MSSIPOTF_E_NOT_OPENTYPE	0xad548e
MSSIPOTF_E_FILE	0xad548e
MSSIPOTF_E_CRYPT	0xad548e
MSSIPOTF_E_BADVERSION	0xad548e
MSSIPOTF_E_FAILED_POLICY	0xad548e
MSSIPOTF_E_BAD_MAGICNUMBER	0xad548e
TRUST_E_FINANCIAL_CRITERIA	0xad548e
MSSIPOTF_E_OUTOFMEMRANGE	0xad548e
MSSIPOTF_E_CANTGETOBJECT	0xad548e
MSSIPOTF_E_NOHEADTABLE	0xad548e
TRUST_E_BASIC_CONSTRAINTS	0xad548e
TRUST_E_NO_SIGNER_CERT	0xad548e
TRUST_E_COUNTER_SIGNER	0xad548e
TRUST_E_CERT_SIGNATURE	0xad548e
TRUST_E_TIME_STAMP	0xad548e
TRUST_E_BAD_DIGEST	0xad548e
TRUST_E_SYSTEM_ERROR	0xad548e
XENROLL_E_CANNOT_ADD_ROOT_CERT	0xad548e
XENROLL_E_RESPONSE_KA_HASH_NOT_FOUND	0xad548e
XENROLL_E_RESPONSE_UNEXPECTED_KA_HASH	0xad548e
XENROLL_E_RESPONSE_KA_HASH_MISMATCH	0xad548e
XENROLL_E_KEYSPEC_SMIME_MISMATCH	0xad548e
XENROLL_E_KEY_NOT_EXPORTABLE	0xad548e
CERTSRV_E_TEMPLATE_CONFLICT	0xad548e
CERTSRV_E_NO_CERT_TYPE	0xad548e
CERTSRV_E_UNSUPPORTED_CERT_TYPE	0xad548e
CERTSRV_E_KEY_ARCHIVAL_NOT_CONFIGURED	0xad548e
CERTSRV_E_INVALID_CA_CERTIFICATE	0xad548e
CERTSRV_E_SERVER_SUSPENDED	0xad548e
CERTSRV_E_ENCODING_LENGTH	0xad548e
CERTSRV_E_ROLECONFLICT	0xad548e
CERTSRV_E_RESTRICTEDOFFICER	0xad548e
CERTSRV_E_PROPERTY_EMPTY	0xad548e
CRYPT_E_ASN1_NYI	0xad548e
CRYPT_E_ASN1_EXTENDED	0xad548e
CRYPT_E_ASN1_NOEOD	0xad548e
CERTSRV_E_BAD_REQUESTSUBJECT	0xad548e
CERTSRV_E_NO_REQUEST	0xad548e
CERTSRV_E_BAD_REQUESTSTATUS	0xad548e
CRYPT_E_ASN1_PDU_TYPE	0xad548e
CRYPT_E_ASN1_ERROR	0xad548e
CRYPT_E_OSS_ERROR	0xad548e
CRYPT_E_BAD_LEN	0xad548e
CRYPT_E_MSG_ERROR	0xad548e
SEC_E_INSUFFICIENT_MEMORY	0xad548e
NTE_BAD_UID	0xad548e
CO_E_CLASS_CREATE_FAILED	0xad548e
DNS_ERROR_DP_NOT_AVAILABLE	0xad548e
DNS_ERROR_DP_BASE	0xad548e
DNS_ERROR_SECURE_BASE	0xad548e
DNS_ERROR_NO_BOOTFILE_IF_DS_ZONE	0xad548e
DNS_ERROR_ZONE_DOES_NOT_EXIST	0xad548e
DNS_ERROR_NOT_ALLOWED_ON_ROOT_SERVER	0xad548e
DNS_STATUS_FQDN	0xad548e
DNS_ERROR_INVALID_IP_ADDRESS	0xad548e
DNS_ERROR_NO_PACKET	0xad548e
DNS_ERROR_RCODE_BADKEY	0xad548e
DNS_ERROR_RCODE_YXRRSET	0xad548e
DNS_ERROR_RCODE_SERVER_FAILURE	0xad548e
ERROR_CTX_MODEM_RESPONSE_TIMEOUT	0xad548e
ERROR_CTX_CANNOT_MAKE_EVENTLOG_ENTRY	0xad548e
ERROR_RESOURCE_NOT_FOUND	0xad548e
ERROR_INVALID_REPARSE_DATA	0xad548e
ERROR_FILE_OFFLINE	0xad548e
ERROR_WMI_GUID_NOT_FOUND	0xad548e
ERROR_SPL_NO_STARTDOC	0xad548e
ERROR_ACTIVE_CONNECTIONS	0xad548e
ERROR_IO_INCOMPLETE	0xad548e
ERROR_FILE_NOT_FOUND	0xad548e
ERROR_INVALID_FUNCTION	0xad548e
CO_E_ACTIVATIONFAILED_EVENTLOGGED	0xad548e
CONTEXT_E_NOCONTEXT	0xad548e
CONTEXT_E_WOULD_DEADLOCK	0xad548e
CONTEXT_E_SYNCH_TIMEOUT	0xad548e
CONTEXT_E_OLDREF	0xad548e
CONTEXT_E_ROLENOTFOUND	0xad548e
CONTEXT_E_TMNOTAVAILABLE	0xad548e
CO_E_ACTIVATIONFAILED	0xad548e
CONTEXT_E_ABORTING	0xad548e
XACT_E_CLERKEXISTS	0xad548e
XACT_E_RECOVERYINPROGRESS	0xad548e
XACT_E_TRANSACTIONCLOSED	0xad548e
XACT_E_INVALIDLSN	0xad548e
XACT_E_REPLAYREQUEST	0xad548e
CONTEXT_E_FIRST	0xad548e
CONTEXT_E_ABORTED	0xad548e
XACT_E_CLERKNOTFOUND	0xad548e
XACT_E_FIRST	0xad548e
SCHED_E_TRIGGER_NOT_FOUND	0xad548e
VFW_E_BAD_KEY	0xad548e
CO_E_ALREADYINITIALIZED	0xad548e
OLEOBJ_E_FIRST	0xad548e
REGDB_E_INVALIDVALUE	0xad548e
VIEW_E_LAST	0xad548e
REGDB_E_FIRST	0xad548e
REGDB_E_WRITEREGDB	0xad548e
REGDB_E_KEYMISSING	0xad548e
VIEW_E_FIRST	0xad548e
MARSHAL_E_FIRST	0xad548e
MARSHAL_E_LAST	0xad548e
DATA_E_FIRST	0xad548e
DATA_E_LAST	0xad548e
CLASSFACTORY_E_LAST	0xad548e
DRAGDROP_E_LAST	0xad548e
CLASSFACTORY_E_FIRST	0xad548e
CLASS_E_CLASSNOTAVAILABLE	0xad548e
CLASS_E_NOTLICENSED	0xad548e
DRAGDROP_E_INVALIDHWND	0xad548e
DV_E_DVTARGETDEVICE_SIZE	0xad548e
DV_E_NOIVIEWOBJECT	0xad548e
OLE_E_LAST	0xad548e
DRAGDROP_E_FIRST	0xad548e
DRAGDROP_E_ALREADYREGISTERED	0xad548e
DV_E_DVASPECT	0xad548e
DV_E_DVTARGETDEVICE	0xad548e
DV_E_STGMEDIUM	0xad548e
DV_E_STATDATA	0xad548e
DV_E_LINDEX	0xad548e
DV_E_TYMED	0xad548e
DV_E_CLIPFORMAT	0xad548e
DV_E_FORMATETC	0xad548e
OLE_E_NOCACHE	0xad548e
OLE_E_ENUM_NOMORE	0xad548e
OLE_E_ADVISENOTSUPPORTED	0xad548e
OLE_E_NOCONNECTION	0xad548e
OLE_E_NOTRUNNING	0xad548e
OLE_E_ADVF	0xad548e
STG_E_CSS_SCRAMBLED_SECTOR	0xad548e
STG_E_CSS_REGION_MISMATCH	0xad548e
STG_E_RESETS_EXHAUSTED	0xad548e
OLE_E_FIRST	0xad548e
STG_E_CSS_KEY_NOT_ESTABLISHED	0xad548e
STG_E_TERMINATED	0xad548e
STG_E_STATUS_COPY_PROTECTION_FAILURE	0xad548e
STG_E_CSS_AUTHENTICATION_FAILURE	0xad548e
STG_E_CSS_KEY_NOT_PRESENT	0xad548e
STG_E_INCOMPLETE	0xad548e
STG_E_EXTANTMARSHALLINGS	0xad548e
STG_E_DOCFILECORRUPT	0xad548e
STG_E_BADBASEADDRESS	0xad548e
STG_E_DOCFILETOOLARGE	0xad548e
STG_E_NOTSIMPLEFORMAT	0xad548e
STG_E_NOTFILEBASEDSTORAGE	0xad548e
STG_E_UNKNOWN	0xad548e
STG_E_PROPSETMISMATCHED	0xad548e
STG_E_ABNORMALAPIEXIT	0xad548e
STG_E_INVALIDHEADER	0xad548e
STG_E_INVALIDNAME	0xad548e
STG_E_MEDIUMFULL	0xad548e
STG_E_READFAULT	0xad548e
STG_E_SHAREVIOLATION	0xad548e
STG_E_LOCKVIOLATION	0xad548e
STG_E_FILEALREADYEXISTS	0xad548e
STG_E_INVALIDPARAMETER	0xad548e
STG_E_WRITEFAULT	0xad548e
STG_E_FILENOTFOUND	0xad548e
TYPE_E_CANTLOADLIBRARY	0xad548e
TYPE_E_INCONSISTENTPROPFUNCS	0xad548e
TYPE_E_CIRCULARTYPE	0xad548e
STG_E_INVALIDFUNCTION	0xad548e
TYPE_E_CANTCREATETMPFILE	0xad548e
TYPE_E_DUPLICATEID	0xad548e
TYPE_E_INVALIDID	0xad548e
TYPE_E_TYPEMISMATCH	0xad548e
TYPE_E_OUTOFBOUNDS	0xad548e
TYPE_E_IOERROR	0xad548e
TYPE_E_SIZETOOBIG	0xad548e
TYPE_E_WRONGTYPEKIND	0xad548e
TYPE_E_ELEMENTNOTFOUND	0xad548e
TYPE_E_AMBIGUOUSNAME	0xad548e
TYPE_E_NAMECONFLICT	0xad548e
TYPE_E_UNKNOWNLCID	0xad548e
TYPE_E_DLLFUNCTIONNOTFOUND	0xad548e
TYPE_E_BADMODULEKIND	0xad548e
TYPE_E_INVALIDSTATE	0xad548e
TYPE_E_FIELDNOTFOUND	0xad548e
TYPE_E_INVDATAREAD	0xad548e
TYPE_E_UNSUPFORMAT	0xad548e
TYPE_E_REGISTRYACCESS	0xad548e
TYPE_E_LIBNOTREGISTERED	0xad548e
TYPE_E_UNDEFINEDTYPE	0xad548e
TYPE_E_QUALIFIEDNAMEDISALLOWED	0xad548e
TYPE_E_BUFFERTOOSMALL	0xad548e
RPC_E_UNEXPECTED	0xad548e
RPC_E_VERSION_MISMATCH	0xad548e
RPC_E_CHANGED_MODE	0xad548e
RPC_E_ATTEMPTED_MULTITHREAD	0xad548e
RPC_E_NOT_REGISTERED	0xad548e
RPC_E_FAULT	0xad548e
RPC_E_SERVERFAULT	0xad548e
RPC_E_OUT_OF_RESOURCES	0xad548e
RPC_E_INVALID_DATA	0xad548e
RPC_E_INVALID_PARAMETER	0xad548e
RPC_E_CANTCALLOUT_AGAIN	0xad548e
RPC_E_SERVER_DIED_DNE	0xad548e
RPC_E_SYS_CALL_FAILED	0xad548e
RPC_E_SERVER_CANTUNMARSHAL_DATA	0xad548e
RPC_E_CANTCALLOUT_INASYNCCALL	0xad548e
E_UNEXPECTED	0xad548e
RPC_E_CALL_REJECTED	0xad548e
RPC_E_CALL_CANCELED	0xad548e
RPC_E_CANTPOST_INSENDCALL	0xad548e
CO_E_MALFORMED_SPN	0xad548e
CO_E_SERVER_INIT_TIMEOUT	0xad548e
CO_E_NO_SECCTX_IN_ACTIVATE	0xad548e
CO_E_TRACKER_CONFIG	0xad548e
CO_E_THREADPOOL_CONFIG	0xad548e
CO_E_SXS_CONFIG	0xad548e
CO_E_ASYNC_WORK_REJECTED	0xad548e
CO_E_BAD_SERVER_NAME	0xad548e
CO_E_INIT_RPC_CHANNEL	0xad548e
CO_E_INIT_TLS	0xad548e
CO_E_INIT_SHARED_ALLOCATOR	0xad548e
CO_E_INIT_MEMORY_ALLOCATOR	0xad548e
CO_E_INIT_CLASS_CACHE	0xad548e
E_FAIL	0xad548e
E_PENDING	0xad548e
E_NOTIMPL	0xad548e
E_NOINTERFACE	0xad548e
E_POINTER	0xad548e
E_ABORT	0xad548e
DMUS_S_LAST_TOOL	0xae6855
DMUS_S_OVER_CHORD	0xae6855
DMUS_S_UP_OCTAVE	0xae6855
DMUS_S_DOWN_OCTAVE	0xae6855
DMUS_S_NOBUFFERCONTROL	0xae6855
DMUS_S_GARBAGE_COLLECTED	0xae6855
DMUS_S_STRING_TRUNCATED	0xae6855
D3DOK_NOAUTOGEN	0xae6855
DS_NO_VIRTUALIZATION	0xae6855
DMUS_S_PARTIALLOAD	0xae6855
DMUS_S_PARTIALDOWNLOAD	0xae6855
DMUS_S_REQUEUE	0xae6855
DMUS_S_FREE	0xae6855
DMUS_S_END	0xae6855
DV_PENDING	0xae6855
SEC_I_INCOMPLETE_CREDENTIALS	0xae6855
SEC_I_RENEGOTIATE	0xae6855
SEC_I_NO_LSA_CONTEXT	0xae6855
CRYPT_I_NEW_PROTECTION_REQUIRED	0xae6855
DV_FULLDUPLEX	0xae6855
DV_HALFDUPLEX	0xae6855
SEC_I_CONTEXT_EXPIRED	0xae6855
CONTEXT_S_LAST	0xae6855
CO_S_NOTALLINTERFACES	0xae6855
CO_S_MACHINENAMENOTFOUND	0xae6855
SEC_I_CONTINUE_NEEDED	0xae6855
SEC_I_COMPLETE_NEEDED	0xae6855
SEC_I_COMPLETE_AND_CONTINUE	0xae6855
SEC_I_LOCAL_LOGON	0xae6855
CONTEXT_S_FIRST	0xae6855
XACT_S_MADECHANGESINFORM	0xae6855
XACT_S_ALLNORETAIN	0xae6855
XACT_S_ABORTING	0xae6855
XACT_S_SINGLEPHASE	0xae6855
XACT_S_LOCALLY_OK	0xae6855
XACT_S_LAST	0xae6855
XACT_S_MADECHANGESCONTENT	0xae6855
SCHED_S_TASK_NO_VALID_TRIGGERS	0xae6855
SCHED_S_EVENT_TRIGGER	0xae6855
XACT_S_FIRST	0xae6855
XACT_S_DEFECT	0xae6855
XACT_S_READONLY	0xae6855
XACT_S_SOMENORETAIN	0xae6855
XACT_S_OKINFORM	0xae6855
SCHED_S_TASK_TERMINATED	0xae6855
VFW_S_DVD_NOT_ACCURATE	0xae6855
SCHED_S_TASK_READY	0xae6855
SCHED_S_TASK_RUNNING	0xae6855
SCHED_S_TASK_DISABLED	0xae6855
SCHED_S_TASK_HAS_NOT_RUN	0xae6855
SCHED_S_TASK_NO_MORE_RUNS	0xae6855
SCHED_S_TASK_NOT_SCHEDULED	0xae6855
VFW_S_DVD_CHANNEL_CONTENTS_NOT_AVAILABLE	0xae6855
VFW_S_ESTIMATED	0xae6855
VFW_S_RESERVED	0xae6855
VFW_S_STREAM_OFF	0xae6855
VFW_S_CANT_CUE	0xae6855
VFW_S_NO_STOP_TIME	0xae6855
VFW_S_NOPREVIEWPIN	0xae6855
VFW_S_DVD_NON_ONE_SEQUENTIAL	0xae6855
VFW_S_RPZA	0xae6855
VFW_S_SOME_DATA_IGNORED	0xae6855
VFW_S_CONNECTIONS_DEFERRED	0xae6855
VFW_S_RESOURCE_NOT_NEEDED	0xae6855
VFW_S_MEDIA_TYPE_IGNORED	0xae6855
VFW_S_VIDEO_NOT_RENDERED	0xae6855
VFW_S_AUDIO_NOT_RENDERED	0xae6855
VFW_S_PARTIAL_RENDER	0xae6855
MK_S_HIM	0xae6855
MK_S_US	0xae6855
MK_S_MONIKERALREADYREGISTERED	0xae6855
MK_S_LAST	0xae6855
EVENT_S_NOSUBSCRIBERS	0xae6855
VFW_S_DUPLICATE_NAME	0xae6855
VFW_S_STATE_INTERMEDIATE	0xae6855
MK_S_ME	0xae6855
ENUM_S_LAST	0xae6855
CONVERT10_S_FIRST	0xae6855
CONVERT10_S_LAST	0xae6855
CLIPBRD_S_FIRST	0xae6855
CLIPBRD_S_LAST	0xae6855
MK_S_FIRST	0xae6855
MK_S_REDUCED_TO_SELF	0xae6855
ENUM_S_FIRST	0xae6855
OLEOBJ_S_CANNOT_DOVERB_NOW	0xae6855
OLEOBJ_S_INVALIDHWND	0xae6855
OLEOBJ_S_LAST	0xae6855
CLIENTSITE_S_FIRST	0xae6855
CLIENTSITE_S_LAST	0xae6855
INPLACE_S_FIRST	0xae6855
INPLACE_S_LAST	0xae6855
OLEOBJ_S_FIRST	0xae6855
REGDB_S_FIRST	0xae6855
REGDB_S_LAST	0xae6855
CACHE_S_FIRST	0xae6855
CACHE_S_SAMECACHE	0xae6855
CACHE_S_SOMECACHES_NOTUPDATED	0xae6855
CACHE_S_LAST	0xae6855
VIEW_S_LAST	0xae6855
CLASSFACTORY_S_FIRST	0xae6855
CLASSFACTORY_S_LAST	0xae6855
MARSHAL_S_FIRST	0xae6855
MARSHAL_S_LAST	0xae6855
DATA_S_FIRST	0xae6855
DATA_S_LAST	0xae6855
VIEW_S_FIRST	0xae6855
DRAGDROP_S_LAST	0xae6855
OLE_S_MAC_CLIPFORMAT & MS_S_NOUPDATE	0xae6855
MS_S_ENDOFSTREAM	0xae6855
OLE_S_LAST	0xae6855
DRAGDROP_S_FIRST	0xae6855
DRAGDROP_S_CANCEL	0xae6855
DRAGDROP_S_USEDEFAULTCURSORS	0xae6855
VFW_S_NO_MORE_ITEMS	0xae6855
OLE_S_STATIC & MS_S_PENDING	0xae6855
STG_S_BLOCK	0xae6855
STG_S_RETRYNOW	0xae6855
STG_S_MONITORING	0xae6855
STG_S_MULTIPLEOPENS	0xae6855
STG_S_CONSOLIDATIONFAILED	0xae6855
STG_S_CANNOTCONSOLIDATE	0xae6855
OLE_S_FIRST	0xae6855
STG_S_CONVERTED	0xae6855
ERROR_SXS_DUPLICATE_CLSID	0xae6855
ERROR_SXS_SECTION_NOT_FOUND	0xae6855
ERROR_IPSEC_IKE_SOFT_SA_TORN_DOWN	0xae6855
ERROR_IPSEC_IKE_NEG_STATUS_BEGIN	0xae6855
ERROR_IPSEC_TRANSPORT_FILTER_EXISTS	0xae6855
ERROR_IPSEC_QM_POLICY_NOT_FOUND	0xae6855
ERROR_IPSEC_QM_POLICY_IN_USE	0xae6855
ERROR_IPSEC_MM_POLICY_EXISTS	0xae6855
ERROR_IPSEC_MM_POLICY_NOT_FOUND	0xae6855
ERROR_IPSEC_MM_POLICY_IN_USE	0xae6855
ERROR_IPSEC_MM_FILTER_EXISTS	0xae6855
ERROR_IPSEC_MM_FILTER_NOT_FOUND	0xae6855
ERROR_IPSEC_QM_POLICY_EXISTS	0xae6855
WSA_QOS_ADMISSION_FAILURE	0xae6855
WSANO_DATA	0xae6855
WSA_QOS_RECEIVERS	0xae6855
WSA_QOS_SENDERS	0xae6855
WSA_QOS_NO_SENDERS	0xae6855
WSA_QOS_NO_RECEIVERS	0xae6855
WSA_QOS_REQUEST_CONFIRMED	0xae6855
WSANO_RECOVERY	0xae6855
WSASERVICE_NOT_FOUND	0xae6855
WSATYPE_NOT_FOUND	0xae6855
WSA_E_NO_MORE	0xae6855
WSA_E_CANCELLED	0xae6855
WSAEREFUSED	0xae6855
WSAHOST_NOT_FOUND	0xae6855
WSATRY_AGAIN	0xae6855
WSASYSCALLFAILURE	0xae6855
WSAEHOSTUNREACH	0xae6855
DNS_ERROR_DP_ALREADY_ENLISTED	0xae6855
DNS_ERROR_DP_NOT_ENLISTED	0xae6855
DNS_ERROR_DP_ALREADY_EXISTS	0xae6855
DNS_ERROR_DP_DOES_NOT_EXIST	0xae6855
DNS_ERROR_INCONSISTENT_ROOT_HINTS	0xae6855
DNS_ERROR_CANNOT_FIND_ROOT_HINTS	0xae6855
DNS_ERROR_NOT_ALLOWED_UNDER_DELEGATION	0xae6855
DNS_ERROR_NUMERIC_NAME	0xae6855
DNS_ERROR_INVALID_NAME_CHAR	0xae6855
WSAEADDRINUSE	0xae6855
WSABASEERR	0xae6855
DNS_ERROR_NO_DNS_SERVERS	0xae6855
DNS_ERROR_NO_TCPIP	0xae6855
DNS_ERROR_SETUP_BASE	0xae6855
DNS_STATUS_CONTINUE_NEEDED	0xae6855
DNS_INFO_ADDED_LOCAL_WINS	0xae6855
DNS_ERROR_AXFR	0xae6855
DNS_INFO_AXFR_COMPLETE	0xae6855
DNS_ERROR_OPERATION_BASE	0xae6855
DNS_ERROR_DS_ZONE_ALREADY_EXISTS	0xae6855
DNS_ERROR_DS_UNAVAILABLE	0xae6855
DNS_WARNING_DOMAIN_UNDELETED	0xae6855
DNS_WARNING_PTR_CREATE_FAILED	0xae6855
DNS_ERROR_NAME_DOES_NOT_EXIST	0xae6855
DNS_ERROR_NO_ZONE_INFO	0xae6855
DNS_ERROR_ZONE_BASE	0xae6855
DNS_STATUS_SINGLE_PART_NAME	0xae6855
DNS_STATUS_DOTTED_NAME	0xae6855
DNS_ERROR_NON_RFC_NAME	0xae6855
DNS_ERROR_NOT_UNIQUE	0xae6855
DNS_ERROR_TRY_AGAIN_LATER	0xae6855
DNS_ERROR_INVALID_PROPERTY	0xae6855
DNS_ERROR_INVALID_TYPE	0xae6855
DNS_ERROR_GENERAL_API_BASE	0xae6855
DNS_ERROR_UNSECURE_PACKET	0xae6855
DNS_ERROR_RCODE	0xae6855
DNS_ERROR_BAD_PACKET	0xae6855
DNS_INFO_NO_RECORDS	0xae6855
DNS_ERROR_PACKET_FMT_BASE	0xae6855
DNS_ERROR_RCODE_BADTIME	0xae6855
DNS_ERROR_RCODE_BADSIG	0xae6855
DNS_ERROR_RCODE_NOTZONE	0xae6855
DNS_ERROR_RCODE_NOTAUTH	0xae6855
DNS_ERROR_RCODE_NXRRSET	0xae6855
DNS_ERROR_RCODE_YXDOMAIN	0xae6855
DNS_ERROR_RCODE_REFUSED	0xae6855
DNS_ERROR_RCODE_NOT_IMPLEMENTED	0xae6855
DNS_ERROR_RCODE_NAME_ERROR	0xae6855
DNS_ERROR_RCODE_FORMAT_ERROR	0xae6855
DNS_ERROR_RESPONSE_CODES_BASE	0xae6855
ERROR_DS_EXISTING_AD_CHILD_NC	0xae6855
ERROR_DS_DOMAIN_RENAME_IN_PROGRESS	0xae6855
ERROR_DS_WKO_CONTAINER_CANNOT_BE_SPECIAL	0xae6855
ERROR_DS_DRA_SCHEMA_INFO_SHIP	0xae6855
ERROR_DS_AFFECTS_MULTIPLE_DSAS	0xae6855
ERROR_DS_CANT_MOD_OBJ_CLASS	0xae6855
ERROR_DS_BUSY	0xae6855
ERROR_DS_INVALID_ATTRIBUTE_SYNTAX	0xae6855
ERROR_DS_ATTRIBUTE_TYPE_UNDEFINED	0xae6855
ERROR_DS_ATTRIBUTE_OR_VALUE_EXISTS	0xae6855
ERROR_DS_NO_ATTRIBUTE_OR_VALUE	0xae6855
FRS_ERR_SYSVOL_DEMOTE	0xae6855
FRS_ERR_INVALID_SERVICE_PARAMETER	0xae6855
